Committee	CommitteeName	AddDate	AreaRegion	ParentName	ComemID	ContactID	ContactName	CompanyName	ContactAddrID	ContactAddress1	ContactAddress2	ContactCity	ContactState	ContactZip	ContactCountry	ContactPhone	MeetingID	Room	Closed	WheelChr	Day	Time	Language1	Language2	Language3	LocationId	Place	Address	City	LocBorough	State	Zip	Country	Directions	Institutional	Format1	Format2	Format3	Format4	Format5	Delete	LastChanged	longitude	latitude	ContactGP
G00216336	Don't Look Back Group	3/12/09	AR61604	Saint Louis Area	44526												272783	Hall Entrance	OPEN	TRUE	Monday	1300				204835	North City Church of Christ	5050 Thekla Avenue	Saint Louis		MO	63115-1354	USA		FALSE							10/12/09	-90.2424974	38.6894425	
G00013150	Share the Life Group	11/18/99	AR61604	Saint Louis Area	303243												293586		OPEN	FALSE	Monday	1700				215321	Saint James the Greater	6401 Wade	Saint Louis		MO	63139	USA	Enter Side Basement Door	FALSE							3/26/14	-90.2934338	38.6254123	
G00216369	Just For Today Group	3/12/09	AR61604	Saint Louis Area	44526												293606		OPEN	TRUE	Monday	1800				215312		205 North 18th Street	Saint Louis		MO	63103-2221	USA		FALSE							1/12/15	-90.206118	38.630946	
G00200339	No More Excuses Group	2/15/08	AR61604	Saint Louis Area	200333												267089		OPEN	TRUE	Monday	1900				206394	Visitation Saint Ann's Shrine	1421 North Taylor Avenue	Saint Louis		MO	63113-2733	USA		FALSE	LIT						3/26/14	-90.2487401	38.6569077	
G00216341	It Works if You Work It Group	3/12/09	AR61604	Saint Louis Area	44526												272788	Fellowship Hall side entrance	OPEN	FALSE	Monday	1900				215310	Carondelet United Church of Christ	7423 Michigan Avenue	Saint Louis		MO	63111-2822	USA		FALSE							3/26/14	-90.260102	38.550389	
G00008354	Willingness to Try Group	11/18/99	AR61604	Saint Louis Area	44526												269846		OPEN	TRUE	Monday	1900				203351	Greater Rising Star	3800 Garfield Avenue	Saint Louis		MO	63113	USA		FALSE	TRAD	STEP					3/21/14	-90.2284899	38.651788	
G00013202	Gratitude in Recovery Group	11/18/99	AR61604	Saint Louis Area	56349												293587	Basement	OPEN	TRUE	Monday	1930				188189	Saint Paul's Evangelical Church	9801 Olive Boulevard	Saint Louis		MO	63141-7903	USA	Olive and Warson	FALSE							9/30/14			
G00216344	New Life Group	3/12/09	AR61604	Saint Louis Area	44526												293601		OPEN	TRUE	Tuesday	900				215326	Church of Christ the Divine	2653 Natural Bridge Road	Saint Louis		MO	63107	USA	Side Door	FALSE							3/26/14	-90.212764	38.659773	
G00216336	Don't Look Back Group	3/12/09	AR61604	Saint Louis Area	44526												272791		OPEN	TRUE	Tuesday	1300				204835	North City Church of Christ	5050 Thekla Avenue	Saint Louis		MO	63115-1354	USA		FALSE							10/12/09	-90.2424974	38.6894425	
G00309589	Be There in Recovery Group	1/13/15	AR61604	Saint Louis Area	309588												297104	Room 512	OPEN	FALSE	Tuesday	1315				217202	Carnahan Courthouse	1114 Market Street	Saint Louis		MO	63101-2043	USA		FALSE							1/13/15	-90.1978292	38.6268131	
G00216345	I Can't We Can Group	3/12/09	AR61604	Saint Louis Area	44526											                 	272792		OPEN	TRUE	Tuesday	1830				204838	Watson Terrace Christian Church	4205 Watson Road	Saint Louis		MO	63109	USA	Enter on Winnebago	FALSE							3/15/09	-90.302429	38.593535	
G00216365	Refuge in Recovery Group	3/12/09	AR61604	Saint Louis Area	44526												293604		OPEN	TRUE	Tuesday	1830				215329	City of Refuge Church	1208 North Sarah Street	Saint Louis		MO	63113	USA		FALSE							3/26/14	-90.2389815	38.6500762	
G00216359	The Message Group	3/12/09	AR61604	Saint Louis Area	44526												272804	Parish Hall	OPEN	FALSE	Tuesday	1900				180501	Saint Augustine Parish	5915 Minerva Avenue	Saint Louis		MO	63112-3505	USA		FALSE							3/21/14	-90.2857692	38.6701078	
G00014258	Bank of Recovery Group	11/18/99	AR61604	Saint Louis Area	31479												276532		OPEN	TRUE	Tuesday	1900				206394	Visitation Saint Ann's Shrine	1421 North Taylor Avenue	Saint Louis		MO	63113-2733	USA		FALSE							3/25/14	-90.2487401	38.6569077	
G00099414	Nothing to Fear Group	8/5/02	AR61604	Saint Louis Area	44526												293592		OPEN	TRUE	Tuesday	1900				215300	North Park United Methodist Church	1525 Orchid Avenue	Saint Louis		MO	63147-1412	USA	Rear	FALSE								-90.2411905	38.7199258	
G00223599	Door To Recovery Group	10/7/09	AR61604	Saint Louis Area	180123												275728	Auditorium 3 Main Entrance Main Tower	OPEN	TRUE	Tuesday	1930				206048	Missouri Baptist Hospital	3015 North Ballas Road	Saint Louis		MO	63131-2329	USA		FALSE	LIT						3/26/14	-90.446824	38.636919	
G00216333	A New Way of Life Group	3/12/09	AR61604	Saint Louis Area	44526												293599		OPEN	TRUE	Tuesday	2000				204847	Harris House	8327 South Broadway Avenue	Saint Louis		MO	63111	USA		FALSE							3/26/14	-90.2695928	38.5371521	
G00216334	We Do Recover Group	3/12/09	AR61604	Saint Louis Area	44526												272800	basement	OPEN	TRUE	Wednesday	1000				196967	Christ Church Cathedral	1210 Locust Street	Saint Louis		MO	63103-2322	USA		FALSE							3/25/14	-90.198311	38.630501	
G00216343	The Journey Continues - Book Study Group	3/12/09	AR61604	Saint Louis Area	44526												293600		OPEN	TRUE	Wednesday	1100				215325	Our Lady of Perpetual Help Church Food Bank	4335 Warne Avenue	Saint Louis		MO	63107	USA	Front Door Entrance	FALSE							3/26/14	-90.2190432	38.6723278	
G00216355	One Promise Many Gifts Group	3/12/09	AR61604	Saint Louis Area	23752												272801		OPEN	TRUE	Wednesday	1200				199566	Ascension Lutheran Church	5347 Donovan Avenue	Saint Louis		MO	63109-2636	USA	at Eichelberger	FALSE	TOP						3/26/14	-90.304817	38.583257	
G00102445	Bread of Recovery Group	10/25/02	AR61604	Saint Louis Area	197115												293594		OPEN	FALSE	Wednesday	1330				215323	Saint Peter's AME Church	4730 Margaretta Avenue	Saint Louis		MO	63115-2151	USA	Margaretta at Shreve	FALSE								-90.2437977	38.6757056	
G00216332	We Can't Forget II Group	3/12/09	AR61604	Saint Louis Area	44526												293598		OPEN	TRUE	Wednesday	1700				215312		205 North 18th Street	Saint Louis		MO	63103-2221	USA		FALSE							1/12/15	-90.206118	38.630946	
G00223729	Little Girl Grows Up Group	10/12/09	AR61604	Saint Louis Area	177075												275776	Lower Level	CLOSED	TRUE	Wednesday	1800				193137	New Beginnings Treatment Center	1408 North Kingshighway Boulevard	Saint Louis		MO	63113-1400	USA		FALSE							3/26/14	-90.2617287	38.6619571	
G00216354	Another Chance Group	3/12/09	AR61604	Saint Louis Area	44526												297071		OPEN	FALSE	Wednesday	1830				217184	First Baptist Church of Elwood Park	1452 Dielman Road	Saint Louis		MO	63132-1543	USA	Across from King Park basement entrance	FALSE							11/5/15	-90.375238	38.685338	
G00021019	Time To Live Group	11/18/99	AR61604	Saint Louis Area	53257												266103	Parish Hall	OPEN	FALSE	Wednesday	1900				180501	Saint Augustine Parish	5915 Minerva Avenue	Saint Louis		MO	63112-3505	USA		FALSE	VAR						3/21/14	-90.2857692	38.6701078	
G00021490	More Will Be Revealed Group	11/18/99	AR61604	Saint Louis Area	212400												243649	Parish Hall	OPEN	TRUE	Wednesday	1900				203379	Saint Anthony of Padua Parish Hall	3133 Meramec Street	Saint Louis		MO	63118-4338	USA		FALSE	STEP	TRAD	TOP				11/12/15	-90.238928	38.580545	
G00141331	Recovery is a Spiritual Process Group	6/1/05	AR61604	Saint Louis Area	141332												254553	Basement	OPEN	FALSE	Wednesday	1900				196031	The Connection	6701 Virginia Avenue	Saint Louis		MO	63111	USA	Virginia and Haven	FALSE	STEP	TOP	TRAD				3/26/14	-90.255137	38.55614	
G00141699	Desire to Stop Group	6/7/05	AR61604	Saint Louis Area	23752												254692	Room 209	OPEN	TRUE	Wednesday	1900				204811	Hyland Education Center	10020 Kennerly Road	Saint Louis		MO	63128-2106	USA		FALSE	TOP						3/26/14	-90.3770139	38.5089177	
G00006915	Together We Care & Share Group	11/18/99	AR61604	Saint Louis Area	51742												217943	Amphitheater Lower Level	OPEN	TRUE	Wednesday	2000				179901	Barnes Jewish Hospital	1 Barnes Jewish Hospital Plaza	Saint Louis		MO	63110-1003	USA		FALSE							3/21/14	-90.2650847	38.6352385	
G00017273	Hope for People Group	11/18/99	AR61604	Saint Louis Area	44526												235008		OPEN	FALSE	Wednesday	2000				180731	Hope House	1611 Hodiamont Avenue	Saint Louis		MO	63112-3624	USA		FALSE							3/21/14	-90.2844737	38.6762747	
G00102444	We Made a Decision Group	10/25/02	AR61604	Saint Louis Area	44526												10804		OPEN	TRUE	Thursday	1000				204810	Church of Christ the Divine	2653 Natural Bridge Avenue	Saint Louis		MO	63107-3020	USA	at Glasgow	FALSE								-90.212553	38.6597409	
G00216368	Courage II Change Group	3/12/09	AR61604	Saint Louis Area	44526												293605		OPEN	FALSE	Thursday	1330				215323	Saint Peter's AME Church	4730 Margaretta Avenue	Saint Louis		MO	63115-2151	USA	Margaretta at Shreve	FALSE							1/12/15	-90.2437977	38.6757056	
G00311247	MIRACLE Group	3/5/15	AR61604	Saint Louis Area	311246												297671	Basement	OPEN	FALSE	Thursday	1800				217507	Tyler Redeeming Spiritualist Christian Church	5161 Delmar Boulevard	Saint Louis		MO	63108-1045	USA		FALSE	LIT						3/5/15	-90.2698118	38.6522334	
G00008359	Living Miracles Group	11/18/99	AR61604	Saint Louis Area	44526												293585		OPEN	TRUE	Thursday	1830				215311	Memorial Boulevard Christian Church	3000 North Kingshighway Boulevard	Saint Louis		MO	63115-1634	USA	at Labadie	FALSE							12/9/15	-90.253984	38.672268	
G00216301	U Turn Here Group	3/11/09	AR61604	Saint Louis Area	44526												293597		OPEN	TRUE	Thursday	1900				215300	North Park United Methodist Church	1525 Orchid Avenue	Saint Louis		MO	63147-1412	USA	Rear	FALSE							3/26/14	-90.2411905	38.7199258	
G00216358	New Possibilities Group	3/12/09	AR61604	Saint Louis Area	44526												293602		OPEN	TRUE	Thursday	1900				215327	Veteran's Resident Building	2933-35 Locust Avenue	Saint Louis		MO	63103	USA		FALSE							3/26/14	-90.220965	38.635899	
G00009334	Reality Alley Group	11/18/99	AR61604	Saint Louis Area	125980												288007	RMA Room - Use Food Pantry Door	OPEN	TRUE	Thursday	1900				212476	New Horizons Presbyterian Church	9424 Everman Avenue	Saint Louis		MO	63114-3308	USA		FALSE							1/10/15	-90.3645219	38.702577	
G00017222	Unity Group	11/18/99	AR61604	Saint Louis Area	44526												234883		OPEN	TRUE	Thursday	1900				4655	City Courts Building	1430 Olive Street Suite 300	Saint Louis		MO	63103	USA		FALSE	DISC						11/15/07	-90.199767	38.629741	
G00020784	Do The Right Thing Group	11/18/99	AR61604	Saint Louis Area	102437												293590	Parish Hall	OPEN	FALSE	Thursday	1900				180501	Saint Augustine Parish	5915 Minerva Avenue	Saint Louis		MO	63112-3505	USA		FALSE							3/26/14	-90.2857692	38.6701078	
G00197567	The Steps We Took Group	12/18/07	AR61604	Saint Louis Area	144626												266425	Basement	OPEN	FALSE	Thursday	1930				196242	Unity Christ Church	33 North Skinker Boulevard	Saint Louis		MO	63105	USA	Rear	FALSE	STEP						3/10/09	-90.3016854	38.644406	
G00154232	The Gift Group	1/6/06	AR61604	Saint Louis Area	133104												257296	Entrance Door in Back Corner	OPEN	FALSE	Thursday	1930				197343	Bethesda Evangelical Church	85 Lemay Gardens Drive	Saint Louis		MO	63125-2446	USA		FALSE	CW	VAR					3/26/14	-90.295569	38.529931	
G00007663	SOS Group	11/18/99	AR61604	Saint Louis Area	208734												225929	Peterson Auditorium Hall C	CLOSED	FALSE	Thursday	2000				175903	Saint Alexius Hospital	3933 South Broadway	Saint Louis		MO	63118-4601	USA		FALSE	VAR						3/21/14	-90.2274152	38.5842617	
G00216375	God's In Control Group	3/12/09	AR61604	Saint Louis Area	44526												272822	Side Door (Natural Bridge at Glasgow)	OPEN	TRUE	Friday	900				204810	Church of Christ the Divine	2653 Natural Bridge Avenue	Saint Louis		MO	63107-3020	USA	at Glasgow	FALSE							3/26/14	-90.212553	38.6597409	
G00102442	Primary Purpose Group	10/25/02	AR61604	Saint Louis Area	44526												293593		OPEN	TRUE	Friday	1100				215300	North Park United Methodist Church	1525 Orchid Avenue	Saint Louis		MO	63147-1412	USA	Rear	FALSE								-90.2411905	38.7199258	
G00216373	God's in Charge Group	3/12/09	AR61604	Saint Louis Area	318864												272818	Big Room	OPEN	FALSE	Friday	1215				208829	Saint Johns Episcopal Church	3664 Arsenal Street	Saint Louis		MO	63116-4801	USA		FALSE	VAR						10/19/15	-90.2447714	38.6028991	
G00216374	No Matter What Group	3/12/09	AR61604	Saint Louis Area	44526												272821	Basement	OPEN	TRUE	Friday	1300				204853	West Side Missionary Baptist Church	4675 Page Boulevard	Saint Louis		MO	63113	USA		FALSE							3/15/09	-90.2548283	38.658004	
G00102447	Fellowship & Hope Group	10/25/02	AR61604	Saint Louis Area	102448												10806	Jed Banks Room	OPEN	TRUE	Friday	1830				226	Prince Hall Support Center	4411 North Newstead Avenue	Saint Louis		MO	63115-2534	USA		FALSE							3/21/14	-90.230199	38.678466	
G00216362	Old Dreams Needn't Die Group	3/12/09	AR61604	Saint Louis Area	44526												272807		OPEN	TRUE	Friday	1900				204847	Harris House	8327 South Broadway Avenue	Saint Louis		MO	63111	USA		FALSE							3/26/14	-90.2695928	38.5371521	
G00018474	Something Simple Group	11/18/99	AR61604	Saint Louis Area	212396												241775	Parish Hall	OPEN	FALSE	Friday	1900				179019	Saint Alphonsus Rock Church	1118 North Grand	Saint Louis		MO	63106	USA		FALSE	STEP	SPK	TOP				11/15/07	-90.2290162	38.6428561	
G00007003	Newcomers Group	11/18/99	AR61604	Saint Louis Area	37932												228045	Basement	OPEN	TRUE	Friday	1930				449	Our Lady of the Holy Cross Church	1022 Baden Avenue	Saint Louis		MO	63147	USA		FALSE	DISC	SPK	STEP	TOP	TRAD		12/8/07	-90.232944	38.710834	
G00008362	G.O.D. Group	11/18/99	AR61604	Saint Louis Area	197120												218216	Basement	OPEN	FALSE	Friday	1930				185511	Curby Presbyterian Church	2621 Utah Street	Saint Louis		MO	63118	USA		FALSE	DISC	TOP					11/1/13	-90.2260884	38.5952217	
G00098131	Together Group	6/27/02	AR61604	Saint Louis Area	87893												8459	Rear building	OPEN	FALSE	Friday	1930				233	Saint Luke's United Methodist Church	2761 Telegraph Road	Saint Louis		MO	63125	USA		FALSE	TOP							-90.29362	38.509429	
G00253627	Night Owl Candlelight Group	4/27/11	AR61604	Saint Louis Area	253626												281836		OPEN	TRUE	Friday	2230				200451	Steps Alano Club	3974 Humphrey Street	Saint Louis		MO	63116	USA		FALSE	DISC	CAN					3/26/14	-90.2528368	38.5990248	
G00300699	Webster Hope Group	3/26/14	AR61604	Saint Louis Area	44526												293579	Library Room 23	OPEN	TRUE	Saturday	1030				215317	Peace United Church of Christ	204 East Lockwood Avenue	Saint Louis		MO	63119-3005	USA	Main Entrance through the red door	FALSE							4/7/14	-90.352378	38.591757	
G00017220	My Recovery Matters Group	11/18/99	AR61604	Saint Louis Area	94634												297067		OPEN	TRUE	Saturday	1030				217183	Solution Recovery Club	2924 North Union Boulevard	Saint Louis		MO	63115-1005	USA		FALSE							11/5/15	-90.2611194	38.6748724	
G00009854	We Choose to Live Group	11/18/99	AR61604	Saint Louis Area	214205												217925		OPEN	TRUE	Saturday	1100				185354	West End Mount Carmel Baptist Church	5877 Bartmer Avenue	Saint Louis		MO	63112	USA		FALSE							3/21/14	-90.288681	38.663579	
G00300700	A Time for a Change Group	3/26/14	AR61604	Saint Louis Area	44526												293580		OPEN	TRUE	Saturday	1300				215318	Great Commission Lutheran Church	4364 Martin Luther King Drive	Saint Louis		MO	63113	USA	Use Back Door	FALSE							5/12/14	-90.244939	38.6560879	
G00216366	Spiritual Growth Group	3/12/09	AR61604	Saint Louis Area	44526												272811		OPEN	TRUE	Saturday	1500				215311	Memorial Boulevard Christian Church	3000 North Kingshighway Boulevard	Saint Louis		MO	63115-1634	USA	at Labadie	FALSE							12/9/15	-90.253984	38.672268	
G00309531	Recovery is a Process Group	1/12/15	AR61604	Saint Louis Area	44526												297088		OPEN	TRUE	Saturday	1500				217197	Williams Temple Church of God in Christ	1500 Union Boulevard	Saint Louis		MO	63113-1202	USA	North Union Boulevard & MLK	FALSE							11/5/15	-90.2674177	38.6657887	
G00216371	Came to Acceptance Group	3/12/09	AR61604	Saint Louis Area	44526												272816	Basement	OPEN	TRUE	Saturday	1630				199566	Ascension Lutheran Church	5347 Donovan Avenue	Saint Louis		MO	63109-2636	USA	at Eichelberger	FALSE	VAR						3/26/14	-90.304817	38.583257	
G00020013	God's Will Group	11/18/99	AR61604	Saint Louis Area	102441												240365		OPEN	TRUE	Saturday	1730				203351	Greater Rising Star	3800 Garfield Avenue	Saint Louis		MO	63113	USA		FALSE	DISC	TRAD	STEP	TOP			3/25/14	-90.2284899	38.651788	
G00013554	BAD II Group	11/18/99	AR61604	Saint Louis Area	44526												228263	Basement	OPEN	TRUE	Saturday	1900				201461	Brea Presbyterian Church	2621 Russell Boulevard	Saint Louis		MO	63104-2135	USA	west of Jefferson	FALSE	SPK						3/25/14	-90.22256	38.611531	
G00013859	Gay & Straight Group	11/18/99	AR61604	Saint Louis Area	44526												236502		OPEN	TRUE	Saturday	1900				208829	Saint Johns Episcopal Church	3664 Arsenal Street	Saint Louis		MO	63116-4801	USA		FALSE	GL	VAR					3/25/14	-90.2447714	38.6028991	
G00099810	Practice These Principles Group	8/13/02	AR61604	Saint Louis Area	102449												9745	lower level	OPEN	FALSE	Saturday	2000				5696	Samaritan United Methodist Church	4234 Washington Boulevard	Saint Louis		MO	63108	USA		FALSE	SPK	STEP	TRAD					-90.246404	38.645498	
G00216363	Love U 2 Life Group	3/12/09	AR61604	Saint Louis Area	44526												293603		OPEN	FALSE	Tuesday	2030				215328	New Jerusalem Temple Church of God	8204 Page Avenue	Vinita Park		MO	63130	USA		FALSE							3/26/14	-90.333806	38.6835505	
G00193996	Sunday Night Recovery Group	10/8/07	AR61626	South Central Missouri Area	193994												0			FALSE		 				0									FALSE							10/8/07			
G00199171	Hardcore Recovery Group	1/24/08	AR61626	South Central Missouri Area	220628												0			FALSE		 				0									FALSE							1/24/08			
G00199173	Saturday Night Special Group	1/24/08	AR61626	South Central Missouri Area	188477												0			FALSE		 				0									FALSE							1/24/08			
G00199175	Steps To Recovery Group	1/24/08	AR61626	South Central Missouri Area	188477												0			FALSE		 				0									FALSE							1/24/08			
G00199177	Richland Clean Start Group	1/24/08	AR61626	South Central Missouri Area	188477												0			FALSE		 				0									FALSE							1/24/08			
G00199179	U-Turn Group	1/24/08	AR61626	South Central Missouri Area	188477												0			FALSE		 				0									FALSE							1/24/08			
G00252367	Sunrise Offers Serenity Group	4/5/11	AR61626	South Central Missouri Area	252366												0			FALSE		 				0									FALSE							4/8/11			
G00017281	From Dope to Hope Group	11/18/99	AR61626	South Central Missouri Area	188477												264866		OPEN	FALSE	Sunday	1900				205680	Lutheran Church	442 West US Highway 54	Camdenton		MO	65020-6943	USA		FALSE	STEP						11/1/13	-92.7525878	38.0038235	
